Date,Open,High,Low,Close,Volume,Market Cap
May-04-2021,18.26,19.10806325,16.55,16.81,54488913.22,0
May-05-2021,16.74073353,18.37,16.74073353,18.24,50104676.83,0
May-06-2021,18.31,19.16,17.29,17.46,47563922.65,0
May-07-2021,17.4,18.35,16.94,17.55,44045530.62,0
May-08-2021,17.55,18.44,17.26,17.3,35301447.75,0
May-09-2021,17.24,17.31,16.36,16.83,41182944.67,0
May-10-2021,16.8,18.51,15.77588903,16.13,53312974.45,0
May-11-2021,16.18,17.17,15.79063541,17.03,55741846.83,0
May-12-2021,17.05,17.34,14.904546,14.904546,28775885.91,0
May-13-2021,14.53355259,16.81602515,14.01,14.99,55630600.96,0
May-14-2021,15.02,15.89,14.69,15.55,48277817.62,0
May-15-2021,15.56,15.67,14.44,14.44,29257303.83,0
May-16-2021,14.44,15.41928522,13.46,14.2,26039884.59,0
May-17-2021,14.2,14.89,12.76,14.3,33399026.02,0
May-18-2021,14.32,17.63045129,14.32,16.65960319,66455029.64,0
May-19-2021,16.62790023,16.90802005,8.91,12.45389357,108209416.1,0
May-20-2021,12.3548038,13.69463138,10.58,13.29,98962856.06,0
May-21-2021,13.34,16.53,12.16,13.83060389,101747274.6,0
May-22-2021,13.92481383,13.92481383,11.76,12.12,110817945.9,0
May-23-2021,12.09,12.64,8.51,11.37,54853485.7,0
May-24-2021,11.37,15.01,11.37,13.52079486,112086039.6,0
May-25-2021,13.5149737,14.82,12.65,13.91,82022372.2,0
May-26-2021,14.02,15.44,14.02,15.44,73948876.67,0
May-27-2021,15.47,17.74,13.92,17.74,60112442.37,0
May-28-2021,17.93,21.49,15.07536027,19.52558928,245395342.7,0
May-29-2021,19.55,19.75,15.13,16.15,405352930.4,0
May-30-2021,16.15,17.17,14.67623595,15.62715358,160924275.4,0
May-31-2021,15.6563713,16.48,15.0140538,16.15,90977931.55,0
Jun-01-2021,16.23,16.64,15.11,15.19,55786243.46,0
Jun-02-2021,15.22,16.27,14.77,15.72,48975348.49,0
Jun-03-2021,15.63,16.04,15.1,15.6,58869979.6,0
Jun-04-2021,15.64,15.64,14.1,14.85,60425919.85,0
Jun-05-2021,14.81,15.09,13.74,14.06,44543497.03,0
Jun-06-2021,14.1,14.84,13.93,14.64,31596134.28,0
Jun-07-2021,14.67,14.67,12.74,12.74,33556481.61,0
Jun-08-2021,12.83,14.51644547,11.46,13.92014583,73899756.14,0
Jun-09-2021,13.94199636,15.03401339,13.17,13.81171716,134687120.3,0
Jun-10-2021,13.85921296,14.18,12.88,13.14,69152443.27,0
Jun-11-2021,13.14,13.91,12.69,13.36,35459442.44,0
Jun-12-2021,13.44,13.44,12.17,12.39,41312985.11,0
Jun-13-2021,12.34,13.28,12.27,13.28,27034330.49,0
Jun-14-2021,13.34,13.85,13.11,13.36,26204992.72,0
Jun-15-2021,13.36,13.98,13.22,13.42,29189935.34,0
Jun-16-2021,13.45,13.45,12.84,13.2,30766041.03,0
Jun-17-2021,13.2,14.09,13.05,14.09,32887564.08,0
Jun-18-2021,14,14,12.53,12.72,71309615.95,0
Jun-19-2021,12.72,12.95,12.54,12.6,31488835.29,0
Jun-20-2021,12.57,13.21,12.14,12.61,27539938.27,0
Jun-21-2021,12.58,12.97,10.55,10.56,53824754.99,0
Jun-22-2021,10.56,11.61,8.93,10.13,67693033.87,0
Jun-23-2021,10.11,12.51,9.71,11.97,93690199.36,0
Jun-24-2021,11.95,12.5,11.37,12.34,91578332.46,0
Jun-25-2021,12.34,12.49,10.89,11.62,45246282.32,0
Jun-26-2021,11.62,11.62,10.4,11.01,42364715.43,0
Jun-27-2021,11.09,11.79,10.57,11.55,33435159.18,0
Jun-28-2021,11.55,12.44,11.28,12.19,32306314.79,0
Jun-29-2021,12.13,13.39,12.1,12.74,38058382.12,0
Jun-30-2021,12.75,13,12.1,12.72,36780497.06,0
Jul-01-2021,12.74,13.28,12.32,12.9,31845683.18,0
Jul-02-2021,12.84,13,11.88,12.85,38599951.73,0
Jul-03-2021,12.85,13.29,12.47,13.2,31242883.25,0
Jul-04-2021,13.34,13.75,12.79,13.34,27905354.47,0
Jul-05-2021,13.34,13.68,12.25,12.95,31847544.22,0
Jul-06-2021,12.86,13.43,12.8,13.09,33491644.22,0
Jul-07-2021,13.13,13.18,12.52,12.76,24065358,0
Jul-08-2021,12.74,12.9,11.92,12.14,27768263.98,0
Jul-09-2021,12.14,12.61,11.66,12.55,26252675.83,0
Jul-10-2021,12.55,13.17652451,12.38,13.01,16852020.47,0
Jul-11-2021,12.94,12.97,12.51,12.82,30068234.57,0
Jul-12-2021,12.8,13,12.12,12.58,13457751.4,0
Jul-13-2021,12.58,12.58,11.89,11.95,15404028.62,0
Jul-14-2021,12.01,12.04,11.00383,11.71,16741252.3,0
Jul-15-2021,11.71,12.18,10.93,10.93,25861138.55,0
Jul-16-2021,10.95,11.3,10.35,10.37,23050556.27,0
Jul-17-2021,10.39,10.98,10.22,10.69,20146505.59,0
Jul-18-2021,10.7,11.86,10.7,11.01,28301443.79,0
Jul-19-2021,10.99,11,9.92,9.96,43013964.26,0
Jul-20-2021,9.89,10.14,9.35,9.7,33849490.3,0
Jul-21-2021,9.73,11.04,9.5,10.78,26657251.28,0
Jul-22-2021,10.76,11.38,10.67,11.04,32263509,0
Jul-23-2021,11.01,11.98667909,10.83,11.13935722,32612620.15,0
Jul-24-2021,11.13935722,11.71,10.98,11.26,38703383.17,0
Jul-25-2021,11.28,12.41,11.23,11.89,40087363.17,0
Jul-26-2021,11.97,12.73,11.26,11.33,53360687.49,0
Jul-27-2021,11.38,12,11.03,11.47,40823648.51,0
Jul-28-2021,11.52,12.94,11.22,12.77,36674633.38,0
Jul-29-2021,12.82,12.92,12.11,12.34,65293761.91,0
Jul-30-2021,12.34,14.41,11.88,14.25,42000461.39,0
Jul-31-2021,14.25,15.06909087,13.64,13.88,106103454.6,0
Aug-01-2021,13.8,14.39,13.05,13.16,52907790.04,0
Aug-02-2021,13.13,13.51294192,12.99,13.46,34990862.11,0
Aug-03-2021,13.52,13.75,12.79,13.2,34129692.13,1228023187
Aug-04-2021,13.13,13.53,12.89,13.27,28641274.83,1228685824
Aug-05-2021,13.27,13.7,12.81,13.21,37484200.37,1230324151
Aug-06-2021,13.19,14.1,13.15,13.78,43814238.3,1268421705
Aug-07-2021,13.77,14.24,13.35,13.82,42521271.11,1286487242
Aug-08-2021,13.82,14.84,13.56,14.33033874,53973109.1,1312276665
Aug-09-2021,14.33033874,15.4929,13.8389,14.4291,100058291.5,1371827033
Aug-10-2021,14.49419826,18.10945998,14.0873,17.90390975,111813267.3,1459682138
Aug-11-2021,18.43698069,19.28313834,16.1731,16.4679,294243218.3,1669396969
Aug-12-2021,16.4544,17.05457388,15.3755,15.8817,117790576.1,1537996473
Aug-13-2021,15.9283,17.1931,15.9181,17.06219604,71533189.1,1591532332
Aug-14-2021,17.06219604,17.2818,16.11,16.5165,58296837.43,1587530855
Aug-15-2021,16.5497,18.5173,16.4298,18.0431,91496883.5,1684142997
Aug-16-2021,18.0351,19.34689906,17.9819,18.0218,98681465,1780872408
Aug-17-2021,18.025,23.0751,17.4225,19.8189,153132415.1,1909538610
Aug-18-2021,20.0039,20.7864,18.3558,19.9846,285272063.4,1849188433
Aug-19-2021,19.7362,21.86275669,19.2022,21.1064,184203600,1963441752
Aug-20-2021,21.1505,25.2354,20.5371,23.9669,211279314.6,2223113353
Aug-21-2021,23.9669,24.15616178,22.70448427,23.0545,213618169.3,2241533980
Aug-22-2021,23.0545,25.1272,22.51193026,23.63040918,123991030.2,2247311562
Aug-23-2021,23.63040918,26.49509542,23.3458474,26.1225,150306717,2371927424
Aug-24-2021,26.4172,26.4172,22.28831387,22.7704,164969780.7,2329375617
Aug-25-2021,22.7744,23.6407,21.2172,23.2695,111566012,2186854511
Aug-26-2021,23.2695,23.4793,19.9275,20.667,92623333.64,2030793840
Aug-27-2021,20.5759,22.8655,19.58928833,22.7075,109826677.3,2078549669
Aug-28-2021,22.7847,24.504,21.9857,23.6279,129461811.6,2253706584
Aug-29-2021,23.607,23.7529,22.3115,22.8009,96561628.37,2217281065
Aug-30-2021,22.6487,22.7742,20.6566,20.6983,65747425.89,2096709378
Aug-31-2021,20.6453,24.97376064,20.4495,24.5459,81098803.22,2126420112
Sep-01-2021,24.7879,24.7879,22.5536,23.2873,139665565,2241295043
Sep-02-2021,23.32715491,23.6416,22.648,22.781,63915878.16,2246383427
Sep-03-2021,22.7526,23.7559,22.4248,22.9247,54737084.29,2240001088
Sep-04-2021,22.93442149,24.0878,22.8703,23.1038,51782791.98,2261358953
Sep-05-2021,23.0568,24.0621,22.6967,23.7261,60433008.42,2270248393
